id,method,text,banned_chars,output,constraint_violated,constraint_found,constraint_count,vrr,ttr,bigram_rep,trigram_rep,time_sec,constraint_type,genre,source_id
169,sequential,ミンはその時正夫と一緒に踊っていませんでした。,"あ,い,う,え,お",ミンはその時パートナーと共ににステップてませんでしたませんでした。,False,,0,0.25,0.75,0.157895,0.111111,2.4455,medium,tatoeba,tatoeba:194904
169,oneshot,ミンはその時正夫と一緒に踊っていませんでした。,"あ,い,う,え,お",ミンはその時別の相手と舞踏をしていませんでした。,True,"あ,い,う",4,0.25,1.0,0.0,0.0,0.508279,medium,tatoeba,tatoeba:194904
170,sequential,彼は疲れすぎていてもうそれ以上歩けなかった。,い,彼は疲れすぎて歩くてもうそれ限度歩けなかった。,False,,0,0.142857,0.928571,0.0,0.0,1.123123,easy,tatoeba,tatoeba:100765
170,oneshot,彼は疲れすぎていてもうそれ以上歩けなかった。,い,彼は疲労がたまっており、これ以上の歩行は難しかった,True,い,1,0.642857,0.933333,0.0,0.0,0.831994,easy,tatoeba,tatoeba:100765
171,sequential,彼は疲れすぎていてもうそれ以上歩けなかった。,"あ,い,う,え,お",彼は疲れすぎて進められなかったてすでにそれ極致進めなかった。,False,,0,0.285714,0.764706,0.0625,0.0,5.395312,medium,tatoeba,tatoeba:100765
171,oneshot,彼は疲れすぎていてもうそれ以上歩けなかった。,"あ,い,う,え,お",彼は疲労が蓄積しすぎていてこれ以上進行できなかった,True,"い,う",5,0.357143,0.9375,0.0,0.0,0.819673,medium,tatoeba,tatoeba:100765
172,sequential,彼は疲れすぎていてもうそれ以上歩けなかった。,"か,き,く,け,こ",あの人は疲弊すぎていてもうそれ以上進め終わりた。,False,,0,0.285714,0.933333,0.0,0.0,2.855493,medium,tatoeba,tatoeba:100765
172,oneshot,彼は疲れすぎていてもうそれ以上歩けなかった。,"か,き,く,け,こ",彼は疲れすぎていてもうそれ以上歩行できなかった。,True,"か,き,こ",5,0.071429,0.933333,0.0,0.0,0.850365,medium,tatoeba,tatoeba:100765
173,sequential,私は自分がした事に何も後悔はしていない。,い,私は自分がした事に何も後ずはしてあるありません。,False,,0,0.176471,0.894737,0.0,0.0,2.923732,easy,tatoeba,tatoeba:156315
173,oneshot,私は自分がした事に何も後悔はしていない。,い,自分が行ったことに対し、悔やむことはない。,True,い,2,0.588235,0.923077,0.0,0.0,0.915176,easy,tatoeba,tatoeba:156315
174,sequential,私は自分がした事に何も後悔はしていない。,"あ,い,う,え,お",私は自分がした事に何も心残りはして済まさ断じて。,False,,0,0.176471,0.833333,0.0,0.0,7.057319,medium,tatoeba,tatoeba:156315
174,oneshot,私は自分がした事に何も後悔はしていない。,"あ,い,う,え,お",己の行動に対し、悔やむ点は何もない,True,"い,う,お",5,0.764706,1.0,0.0,0.0,0.506916,medium,tatoeba,tatoeba:156315
175,sequential,家に帰るまで財布がなくなっているのに気がつかなかった。,い,住まうに帰るまで金庫がなくなっておるのに気がつかなかった。,False,,0,0.176471,0.882353,0.0,0.0,3.065838,easy,tatoeba,tatoeba:187092
175,oneshot,家に帰るまで財布がなくなっているのに気がつかなかった。,い,家に戻るまで金品がなくなったことに気づかずにいた,True,い,2,0.588235,0.8,0.0,0.0,0.604159,easy,tatoeba,tatoeba:187092
176,sequential,家に帰るまで財布がなくなっているのに気がつかなかった。,"あ,い,う,え,お",邸に戻るまで金庫がなくなっているのに気がつかなかった。,True,い,1,0.176471,0.882353,0.0,0.0,25.38824,medium,tatoeba,tatoeba:187092
176,oneshot,家に帰るまで財布がなくなっているのに気がつかなかった。,"あ,い,う,え,お",家に帰着まで金品がなくなっていることに気づかなかった,True,"い,え",3,0.411765,0.928571,0.0,0.0,0.603155,medium,tatoeba,tatoeba:187092
177,sequential,家に帰るまで財布がなくなっているのに気がつかなかった。,"か,き,く,け,こ",家に戻るまで財布が消失ているのに注意が悟り見落とした。,False,,0,0.294118,0.882353,0.0,0.0,12.287985,medium,tatoeba,tatoeba:187092
177,oneshot,家に帰るまで財布がなくなっているのに気がつかなかった。,"か,き,く,け,こ",自宅へ向かう途中で財布が見つからないことに気づかなかった。,True,"か,き,く,こ",7,0.647059,1.0,0.0,0.0,0.708755,medium,tatoeba,tatoeba:187092
178,sequential,明日大阪を出発して東京に向かうつもりです。,"あ,い,う,え,お",次の日阪神を出発して都心に進路つもりです。,False,,0,0.333333,1.0,0.0,0.0,5.091287,medium,tatoeba,tatoeba:152610
178,oneshot,明日大阪を出発して東京に向かうつもりです。,"あ,い,う,え,お",明日関西の都市から列車に乗り、首都へ向かう計画です。,True,"あ,い,う",4,0.583333,1.0,0.0,0.0,0.526944,medium,tatoeba,tatoeba:152610
179,sequential,明日大阪を出発して東京に向かうつもりです。,"か,き,く,け,こ",明日府庁を出発してとうじょうにめざすつもりです。,False,,0,0.25,1.0,0.0,0.0,3.064074,medium,tatoeba,tatoeba:152610
179,oneshot,明日大阪を出発して東京に向かうつもりです。,"か,き,く,け,こ",明日関西の都市を出て、首都へと向かう予定です。,True,か,2,0.5,1.0,0.0,0.0,0.607617,medium,tatoeba,tatoeba:152610
180,sequential,五人もの女性が外に立って彼の妻だと主張していた。,い,五人もの婦人が外に立って彼の妻だと主張して主張た。,False,,0,0.095238,0.857143,0.0,0.0,2.549565,easy,tatoeba,tatoeba:3556183
180,oneshot,五人もの女性が外に立って彼の妻だと主張していた。,い,五人の女性が外に立ち、彼の奥さんと主張していた。,True,い,2,0.238095,0.95,0.0,0.0,0.594842,easy,tatoeba,tatoeba:3556183
181,sequential,五人もの女性が外に立って彼の妻だと主張していた。,"あ,い,う,え,お",五人もの婦人が外に立って彼の妻だと断言して立つた。,False,,0,0.142857,0.904762,0.0,0.0,1.81405,medium,tatoeba,tatoeba:3556183
181,oneshot,五人もの女性が外に立って彼の妻だと主張していた。,"あ,い,う,え,お",五名の婦人たちが外に立ち、彼の妻だと述べていた。,True,い,2,0.333333,0.95,0.0,0.0,0.650381,medium,tatoeba,tatoeba:3556183
182,sequential,６ヵ月靴を買っていない。新しいのを買ってよい頃だ。,い,６ヵ月靴を買って過去ありません。新型のを買って善し頃だ。,False,,0,0.222222,0.809524,0.1,0.052632,2.757617,easy,tatoeba,tatoeba:235085
182,oneshot,６ヵ月靴を買っていない。新しいのを買ってよい頃だ。,い,半年以上履物を新調していない。そろそろ新たなものを選ぶ時期だ。,True,い,3,0.555556,0.894737,0.0,0.0,0.70854,easy,tatoeba,tatoeba:235085
183,sequential,６ヵ月靴を買っていない。新しいのを買ってよい頃だ。,"あ,い,う,え,お",６ヵ月靴を買って過ごし済まません。新規のを買って適切頃だ。,False,,0,0.222222,0.8,0.105263,0.055556,2.650608,medium,tatoeba,tatoeba:235085
183,oneshot,６ヵ月靴を買っていない。新しいのを買ってよい頃だ。,"あ,い,う,え,お",半年間履物を購入せずに過ごしている。新調すべき時期だ。,True,"い,う",4,0.833333,0.944444,0.0,0.0,0.511572,medium,tatoeba,tatoeba:235085
184,sequential,ボブはメリアと話すと、たいてい彼女を怒らせる。,い,ボブはメリアと話すと、ほぼ彼女を怒らせる。,False,,0,0.076923,0.923077,0.0,0.0,0.458201,easy,tatoeba,tatoeba:196027
184,oneshot,ボブはメリアと話すと、たいてい彼女を怒らせる。,い,ボブはメリアと会話すると、たいてい彼女を怒らせる。,True,い,3,0.076923,0.928571,0.0,0.0,0.539494,easy,tatoeba,tatoeba:196027
185,sequential,ボブはメリアと話すと、たいてい彼女を怒らせる。,ら,ボブはメリアと話すと、たいてい彼女を激怒せる。,False,,0,0.076923,0.923077,0.0,0.0,0.41401,easy,tatoeba,tatoeba:196027
185,oneshot,ボブはメリアと話すと、たいてい彼女を怒らせる。,ら,ボブはメリアと会話すると、たいてい彼女を不機嫌にさせる。,False,,0,0.153846,0.941176,0.0,0.0,0.608091,easy,tatoeba,tatoeba:196027
186,sequential,ボブはメリアと話すと、たいてい彼女を怒らせる。,"あ,い,う,え,お",ボブはレディと話すと、ほぼ彼女をかかるせる。,False,,0,0.230769,0.923077,0.0,0.0,1.124221,medium,tatoeba,tatoeba:196027
186,oneshot,ボブはメリアと話すと、たいてい彼女を怒らせる。,"あ,い,う,え,お",ボブはメリアと語ると、たいてい彼女を怒らせる。,True,"あ,い,お",4,0.076923,0.923077,0.0,0.0,0.604829,medium,tatoeba,tatoeba:196027
187,sequential,メアリーは怒ってないって、トムが言ってたよ。,い,メアリーは怒ってありませんって、トムが述べてたよ。,False,,0,0.142857,0.9375,0.0,0.0,1.227657,easy,tatoeba,tatoeba:11344725
187,oneshot,メアリーは怒ってないって、トムが言ってたよ。,い,メアリーは怒っていないと、トムが話していたよ,True,い,3,0.214286,0.866667,0.071429,0.0,0.607171,easy,tatoeba,tatoeba:11344725
188,sequential,メアリーは怒ってないって、トムが言ってたよ。,"あ,い,う,え,お",レディはかっとて認めてって、トムが告げてたよ。,False,,0,0.357143,0.866667,0.0,0.0,4.833385,medium,tatoeba,tatoeba:11344725
188,oneshot,メアリーは怒ってないって、トムが言ってたよ。,"あ,い,う,え,お",彼女は怒っていないと彼が伝えた。,True,"い,え,お",4,0.5,1.0,0.0,0.0,0.456913,medium,tatoeba,tatoeba:11344725
189,sequential,研究するにつれてますます心理学が面白く感じるようになった。,"あ,い,う,え,お",分析するにつれてますます心理学が魅力的感じるたしかにになった。,False,,0,0.25,0.941176,0.0,0.0,2.789671,medium,tatoeba,tatoeba:175217
189,oneshot,研究するにつれてますます心理学が面白く感じるようになった。,"あ,い,う,え,お",学び進めるほどに心の学問が深み増し魅力的に映るようになった,True,う,2,0.625,0.888889,0.0,0.0,0.537652,medium,tatoeba,tatoeba:175217
190,sequential,研究するにつれてますます心理学が面白く感じるようになった。,"か,き,く,け,こ",調査するにつれてますます心理修養がおもしろみ悟るようになった。,False,,0,0.25,0.9375,0.0,0.0,8.090734,medium,tatoeba,tatoeba:175217
190,oneshot,研究するにつれてますます心理学が面白く感じるようになった。,"か,き,く,け,こ",研究を進めるほどに精神の学問がおもしろさを増してきた,True,"き,く,け",4,0.875,0.9375,0.0,0.0,0.67101,medium,tatoeba,tatoeba:175217
191,sequential,ジョニー君。ここで笑いながら座って何してるんですか。,い,ジョニー君。ここで笑顔ながら座って何してるんですか。,False,,0,0.0625,0.9375,0.0,0.0,1.259571,easy,tatoeba,tatoeba:215545
191,oneshot,ジョニー君。ここで笑いながら座って何してるんですか。,い,ジョニーさん。こちらで笑顔で座りながら何をしているのですか,True,い,1,0.5,0.941176,0.0,0.0,0.670355,easy,tatoeba,tatoeba:215545
192,sequential,ジョニー君。ここで笑いながら座って何してるんですか。,ら,ジョニー君。ここで微笑みしながわ座って何してるんですか。,False,,0,0.25,0.9375,0.0,0.0,1.29269,easy,tatoeba,tatoeba:215545
192,oneshot,ジョニー君。ここで笑いながら座って何してるんですか。,ら,ジョニーくん。ここで笑いながら座って何をしているのですか。,True,ら,2,0.1875,0.888889,0.0,0.0,0.480272,easy,tatoeba,tatoeba:215545
193,sequential,ジョニー君。ここで笑いながら座って何してるんですか。,"あ,い,う,え,お",ジョニー君。ここでにこにこながら座って何してるんですか。,False,,0,0.0625,0.9375,0.0,0.0,1.172864,medium,tatoeba,tatoeba:215545
193,oneshot,ジョニー君。ここで笑いながら座って何してるんですか。,"あ,い,う,え,お",ジョニーさん。こちらで笑み浮かべながら腰かけて何をしているのですか,True,"い,う,え",3,0.4375,0.944444,0.0,0.0,0.526689,medium,tatoeba,tatoeba:215545
194,sequential,彼女の美しさに魅せられて彼は彼女と結婚した。,さ,彼女の美し者に魅せられて彼は彼女と結婚した。,False,,0,0.0625,0.9375,0.0,0.0,0.380133,easy,tatoeba,tatoeba:94042
194,oneshot,彼女の美しさに魅せられて彼は彼女と結婚した。,さ,彼女の麗しさに惹かれて彼は彼女と婚姻を結んだ。,True,さ,1,0.375,0.941176,0.0,0.0,0.57938,easy,tatoeba,tatoeba:94042
